V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26
-0.5331847911164703,-2.7821782579571055,-3.6508907326845006,-1.2971656675650185,0.8919957459919311,-3.3995751897039863,0.0013007216870443673,-1.373369217308571e-4,-0.13255405818185112,-0.26679580980123235,1.9397574811546172,-0.1590735542706827,0.13246820227763775,0.21757320388157408,-0.09861045953369106,-0.15881022361357555,-0.011009225790519054,-0.04035279540343014,-0.004400857851550757,0.004325370241223873,0.0028368430165168755,-0.0037798912406648254,-0.022106515654985493,0.07244508825083579,0.05687427732221962,0.015786778067138126
0.5333880351093926,1.2157293510174163,-2.753046234939836,-0.0028373538654554347,1.392786365714397,-2.1005070036823525,0.0012000129356815289,-2.3913399224111999e-4,-0.1352634334865799,-0.08071592666240322,1.7526025760257344,0.5577067204203671,0.1808063307652284,0.22374180109937647,-0.12404018944576206,-0.1297965469666066,-0.029512690551767525,-0.08448270038568588,-6.371995096816301e-4,0.007742120482815066,0.0014851824806599416,-0.0070584573815506944,0.00959513224493144,0.07715903744865031,0.04041054811360482,-0.041023889780493074
-0.7883826640586853,-2.3156716489556852,-3.0264861696965375,-1.0029726657863003,0.8704617327089977,-2.8966098218453267,0.0015512459925779393,-2.700890341390822e-4,-0.17729766796215504,-0.22495031270307655,1.3765240137792423,0.28435922189058793,0.15494660403091642,0.05457352889411684,-0.09482834028401546,-0.06747093047664396,-0.028155058948514076,0.03056503295189798,-0.0024120859438435858,0.007645885999493645,0.003541228378601557,-0.007716092158647346,0.2211263236219171,0.06231950601357412,-0.09707615450093426,0.028478589201423498
0.1944214952347443,-1.9213922993098496,-2.9511547557608604,-0.07743466293155142,1.3851658269672715,-3.0300781615619594,8.78368065836985e-4,-1.2703048629670677e-4,-0.098399417610862,-0.144258830833967,1.9253453348052478,0.17155718634043393,0.26204018971928156,0.03294695536278087,-0.18852089386634457,-0.055233610910020124,-0.05404444756614507,0.03373992184853797,-0.0019672965510058632,0.005921371836004697,0.002449268134714572,-0.005117787063448665,-0.10236832766232444,0.04716390724006917,0.07097947878521368,0.030099492260949587
-0.062435691580082754,-3.4299622740439237,-1.7303094097327185,0.27814129050977315,1.7615793986353026,-2.25540603875844,0.0014719284567742779,-9.408063102179819e-5,-0.18782286637832604,-0.14091217443418647,1.6148702240552224,0.31386036138589396,0.11318486574722024,0.22910958630309156,-0.13702786021841687,-0.13702649341595,0.030421238600583187,-0.07141720998235697,-0.00497284562897159,0.0034431034032312968,0.004542012938140019,-0.00284480483003102,0.12948237693157355,0.048543874909152816,-0.04107340229668112,-0.03990519386244492
0.2183459560796575,0.7038798664685569,-2.1821487836132216,-0.1343054303196363,1.7350359874663264,-2.3251881151677005,0.0010762181264697315,-8.099161143127765e-5,-0.22103995814383043,-0.14564757758585287,1.6882851894627786,0.5602868716832092,0.16681159307080295,0.06941376983822856,-0.15810682995466993,-0.09708195602735503,0.005703375435136733,0.04135175565295189,-0.002884485971834517,0.006782888147193942,0.0036834798090468845,-0.002794488966266355,0.0674472886365446,0.032631852619513645,-0.006472648458695617,-0.017255701070498973
-0.33304870105488266,-1.8213443973335162,-2.8875003421553767,-0.1955969596756129,1.8735757030694682,-2.2314001563551566,9.987679911339384e-4,-1.0313224783923449e-4,-0.21516970530230758,-0.16954951756879574,1.3071835898888933,0.2853523906242746,0.12897073571094797,0.10564697013825984,-0.1378340899570136,-0.07100840139839819,0.026397062662951377,-0.0221968486509584,-0.004567053635276929,0.0029554631834809394,0.0062046240920633836,-0.0018293023332468248,0.07576140008057776,0.11560620457565836,-0.027940862193241198,-0.03938971570306719
0.20971314877695457,-0.8041596858864895,-2.8368467883307074,0.5388680178974321,1.0650117704743514,-2.532515759820808,0.001265418129122692,-1.8839367123345865e-4,-0.09007963688574495,-0.1482099288966914,1.8544029201411318,0.22132068801255875,0.07515752825475382,-0.018139598269367094,-0.05641671234231908,-0.04905815126949479,0.008496788321993248,0.07270581242634361,-0.001066880366840338,0.0057847100527666,0.0018018427259615946,-0.0023550912124808933,-0.03918025620941162,-0.055311803290404124,0.05973482486375503,0.037326164219591874
-0.5725547595887523,-1.7920517766770836,-1.8799282895635687,-1.1581586460273767,0.39239721224068547,-2.789845778061086,0.0016589170174155384,-1.8361204226786972e-4,-0.19558026850604604,-0.265567545073781,1.801707811246557,0.14064330153394708,0.28367102722784054,0.24076384898375564,-0.21604291526168518,-0.19160765274009806,-0.040297909623366664,-0.021650259186525564,-0.005911337297452066,0.003070835942806022,0.007826716924756737,-0.002838396121305813,0.14878904264425155,0.1012018656324974,-0.08515327098956182,0.023488887965741327
-1.2134018538071343,-0.28044372048468597,-3.652924142224892,-0.8900473935397842,1.4390893818749322,-3.6854879672647254,0.0013307546499242776,-3.6058778867525444e-6,-0.06660519278481879,-0.2350328381199488,1.4929694854005067,0.568362451957677,0.1624451526203405,0.14457059805591166,-0.1413752495411323,-0.11661903536339155,-0.010805583301531321,-0.02253689793412671,-0.002083388686596888,0.0036398042551411495,0.0031843317671621176,-0.004861118660882961,0.026651280033320773,-0.0614012897632331,-0.009221574832238209,0.08284504489121325
-0.4697238744270597,-0.6437051695114807,-3.599855143193388,-0.6719902959670785,1.7103574555230714,-2.7532396130199355,0.0011005094474924471,-1.4748390231771833e-4,-0.12306596746411465,-0.21090245031178434,2.2984951577599633,-0.11241322221492879,0.14307648568735276,0.06755867521839397,-0.11564317638636412,-0.06557551291872132,-0.005297254299689718,0.01188008218090453,-3.7463067935049815e-4,0.006188472767551943,8.658886801294968e-4,-0.005479949034904472,-0.1005326679715203,0.02287754630450749,0.08491967955121944,0.0632758055006125
-0.7346191851350203,-3.0567830615766782,-3.3802882883941128,-1.1477469682989356,1.717957393440195,-2.8954173327754917,0.0012678723437943768,-1.944239207673984e-4,-0.10564642988978183,-0.16535019875445753,1.5846204409978393,0.3614138500418534,0.15705393274176319,0.19268954765503207,-0.0832369421961371,-0.1254310763299194,-0.041626647558096926,-0.05840403049250115,-0.006605011730572711,0.007620232441607944,0.007184153644011307,-0.004723191970016232,0.01186966615184458,0.09670058592663378,0.023058427996270607,-0.049359389944245255
-0.9721539079419991,-2.0963522238927093,-4.157811866430131,-0.9159080665695802,2.0171908710907775,-3.411087665198694,0.001432120921769799,-6.857744084792005e-5,-0.07095266223584448,-0.1925261153793875,1.611330565900933,0.15445863339736446,0.06418744038539627,0.03382200933850916,-0.09961879734035085,-0.08919435971583269,0.05473125069476033,0.06341194651690299,3.116178322273541e-4,0.0031310831960870327,5.820085717945152e-4,-0.00442182949349586,-0.01840593367848124,0.10720919144487447,0.02746252708398652,-0.016105081415071006
-0.36662908911626485,-1.9704992576712772,-2.721072781745524,-0.6033820620252945,0.8423132857356329,-2.7536934039218677,0.0017449639293317476,-8.842638669667025e-5,-0.08779910219783534,-0.16630018578775796,1.5376055250160703,0.3068435509293406,0.1904570218002692,0.1792826000706391,-0.15882926930001903,-0.14473970525650026,-0.018568385740815554,-0.014922744127093797,-0.001229436089554554,0.005572336801547528,0.0030971653314824155,-0.006812369692856864,0.048278163432193814,0.25924948263676945,-0.030222142993287498,-0.1742439187310682
-1.405483837257785,-2.696392225865968,-3.694778443168218,-2.0573185200795963,-1.2554165182357606,-3.77762757777374,0.0011205571996572685,-6.289325529053698e-5,-0.1531170777521717,-0.18428511537435172,1.8638204985804174,0.519568711781298,0.13035499613340082,0.2072477873676818,-0.11547936447436442,-0.1537442692599052,-9.99258536179076e-4,-0.02548198198025288,-0.00279441613386375,0.004521002059653594,9.256235247571943e-5,-0.002306447874444166,-0.047870983864797635,0.019309057310929006,0.060939316588270745,0.04204501271499152
-0.564754506709201,-0.4918685388985785,-2.6387245929161822,-0.5593361474184062,1.0668133657875307,-2.721447380354611,9.83229277271641e-4,-2.7331939861221794e-4,-0.11848976049259446,-0.20956804508501936,1.74900989227105,0.17665218319800338,0.21511137762930713,0.0019051619375199393,-0.15882991394614576,-0.04128667032436911,-0.03109225326381014,0.061050581798871746,-0.003181357478875262,0.0028718758573136175,0.006104096514491487,-0.003817087704148546,-0.08004726267091221,0.1130700308805525,0.1331134258695484,0.007342171493280908
-0.48952399851275125,-0.9851656745134008,-2.820821435380961,-1.1203677931805986,2.0812867708543172,-3.1354289080183273,0.0012787630087091365,-1.2806776136142764e-4,-0.2353257056261593,-0.16539879354170162,1.6662682621066687,0.15166641006952522,0.14349765453312358,0.19414129373237118,-0.13645296008190205,-0.13649021570909026,0.010898549195139053,-0.048627593610449514,-0.0014789379074674684,0.004322975276669811,0.0023255679050526385,-0.0035831299992698388,0.12601370209958185,0.15645706722257827,-0.04209733194373889,-0.027584741190716296
-0.407193822660788,-2.556199748513702,-3.1615424531591816,-1.2177723122334656,0.48264622702251675,-2.9364786532847313,0.001801711633170793,-1.9415319953404174e-4,-0.1550931257147777,-0.1609313350466679,1.5965839365021532,0.49417477158098905,0.12128917943786338,0.1926538674922801,-0.13068520094481517,-0.10466613346643015,0.014764879008993375,-0.04943781951513127,-0.002840295242185738,0.0048749606726935625,0.0028671154826608583,-0.005579502657803433,0.06078462508298593,-0.07352671654096081,0.012714702432914445,0.0796741340730222
0.2372460798673208,-3.09830541486277,-2.541469124357709,-0.2576006711059261,1.971781756638922,-2.4560486815288853,8.783126907506601e-4,-1.3268896148544467e-4,-0.18714743462753264,-0.22101289022857318,1.2680044693531272,-0.016527974922717646,0.21698347721201758,0.14880170568579099,-0.20361039765008923,-0.11337083140499427,0.002546852904539892,-0.008435965307428512,8.831119460016609e-4,0.006148113124656911,0.002404680730728528,-0.006210054384493502,-0.06443908781397795,0.06844422004588971,0.07283013899588772,0.02659224297526802
-0.8530150441091725,-4.464051214478929,-3.554622870700768,-1.3122329432123054,1.3209776593529021,-3.089642098219424,0.0014817353385280492,-1.5726057627295104e-4,-0.2342733308731844,-0.1878088099791113,1.4911879652413778,0.48466012715056916,0.174445902010278,0.13059205383011524,-0.1503896159641395,-0.11347275174126727,-0.007751404463701184,0.005922549813965196,7.743258910116787e-4,0.0041005119687290165,-0.0010312066970905264,-0.003338316874409467,-0.06280145596841523,0.00847733379152042,0.11982824257299383,0.07154410106865085
-0.5173071941878012,-1.7633749273059693,-3.1254023800908493,-0.5504910810941592,1.4985707457383777,-2.660015581196555,0.0013320204616701016,-1.509595464675935e-4,-0.15747476709952538,-0.17827693370880046,1.9397636056399878,0.4926043239107174,0.078582691463213,0.10821838150567062,-0.05913118302988968,-0.08736692205303256,0.01133268282022195,-0.011142013079589803,-0.0029158686920941253,0.0019696881096371095,0.0028486084856248406,-0.001532140649570585,-0.0688443328830504,-0.03998676768089853,0.04997725002132409,0.07202210506576955
-0.1621938897544991,0.8643048566496334,-2.02798225842573,0.09383715327315627,1.1774727551706703,-2.2816877165064775,0.0011444092089166423,-1.6696449461116149e-4,-0.15689171686238446,-0.10559303439283363,1.528328449369069,0.4393336597500532,0.150839717896813,0.16422381896611712,-0.09601275740913776,-0.13970760789478223,-0.019324773737211046,-0.021209749403771794,-0.0047550949337186186,0.004305276879030297,0.0017914765446964934,-0.001957610004679936,-0.0836389138565101,-0.05989141702882668,0.10594606955885742,0.058290630091841086
0.11964117565325864,0.2541820082350566,-2.394271026606382,0.25396455579610355,1.5199618120256604,-2.4947317235043966,8.922972349898167e-4,-6.790959479650364e-5,-0.09961772261819156,-0.20164277551856322,1.7981499804967118,0.5333766763347131,0.22592669254447892,0.14051516391725394,-0.19562142149710887,-0.09437687794260649,-0.03374610762320649,-0.021970185886122227,-3.68152338237883e-4,0.004914992514293737,7.794311169356579e-4,-0.006309472764842229,-0.04940479256546809,0.12154181246705782,0.06327592769403122,-0.04446663811084619
-0.2749921004665876,-1.1847841066900775,-3.2979397589870634,-0.5506371236278277,0.6634865534835788,-2.7853552562914463,0.0012144154432501566,-1.1786307781477621e-4,-0.2422918215136558,-0.15891253240498363,1.4223879564902617,0.7559652568458081,0.1380967858779781,0.1431338698418145,-0.1440344145522786,-0.08852399547760373,0.02481840785723907,-0.0347303447089536,-0.0013505107809197118,0.006144035925106274,4.862251113827479e-4,-0.006338308242388989,0.19383729657708673,0.08711229368864452,-0.09266737613335636,-0.017549289570753218
-0.31901203207518386,-2.8371030676191045,-2.3995642090196747,-0.6210227660677745,0.7081547866080171,-2.9625319555007787,0.001395695684994557,-1.968763543123987e-4,-0.08535717144525223,-0.20877643346122654,1.6940973695791397,0.48141555018968013,0.15513873683769366,0.06763420580197847,-0.10805241387877863,-0.06737833840826449,-0.04167812972984118,0.025947803913759795,-7.174439205086167e-4,0.0035386367923251425,0.0025885394829058355,-0.00613719684448517,0.0162945224827008,0.13152944291095997,0.0424192000204027,-0.04048916877627898
-0.882467396983177,-1.4050705894716342,-3.185435159657212,-0.8218913820051286,1.4370551354109957,-3.4610193511529928,0.0010736495509362507,-1.457799204454111e-4,-0.13845747933055458,-0.24749202772607612,1.809847518487642,0.19500174855555658,0.2871010080251081,0.1317506026428753,-0.17110856755249626,-0.11165215460474337,-0.08636647677630274,-0.014356379734010393,-0.005828520630859355,0.004278667139335227,0.00591745522850358,-0.004172366063151723,0.007164226277656968,0.07557417979116718,0.033839961499023186,0.03767039763633449
-0.9398834648348947,-3.5567187440616537,-3.3508621730843595,-0.6917867140017173,0.33482867645688597,-3.0814560546421745,0.0014449967637391193,-1.384374722227525e-4,-0.10866274421353692,-0.10916083536254184,2.0123933395829,0.43431879289754044,0.18968604328854916,0.14199389551359673,-0.10041012374792903,-0.0869589217344889,-0.07264361195231983,-0.042128929390219005,-0.0039628935673517475,0.005570344163712141,0.0039207360257161,-0.002993339887545557,0.015963038941627424,0.07106663860921814,0.0021454652855728944,-0.06789963553834932
0.07232197390649796,0.6420493326827794,-2.9232323096136428,-0.5786057370941742,1.164422992875881,-2.4186411451660494,0.001084928237856768,-2.822645550671735e-4,-0.2340689451797203,-0.15139116060931554,1.3985598803472434,0.23496073390137184,0.19783968472979674,0.27953643431808806,-0.12715263126393486,-0.15250190822988763,-0.036748815208163615,-0.10320568683881366,0.0012573172971683593,0.005985019684027968,-0.0014061455229207884,-0.007523422382773915,-0.013667152448437466,0.06597971950829133,0.09020147427226155,0.004964498874646835
-0.6444531878971779,-0.4004017893573401,-3.257574882646896,-0.24068669440641607,0.7395062184543044,-3.2473601258414604,9.692088498301231e-4,1.4589133526720438e-6,-0.11626973846275916,-0.18005891200410115,2.0354585680268387,-0.013928889841701318,0.14849137491254372,0.2610866803444499,-0.12409619389113682,-0.18617610667384216,-0.007918572800989718,-0.08789842904484643,-0.0037892975979568365,0.0036482694690573377,0.006222939263771329,-0.002639960122863468,0.10718401058530465,0.039145708079137316,-0.07158653820019126,0.015246706665693577
-0.6336606549362237,-2.9165117537839116,-3.1193225614327162,-0.5518917474802731,1.4994187815856717,-2.3700652989912943,0.0012225006845015419,-1.6237631099343114e-4,-0.1831243541475682,-0.22855526570516096,1.8992228533523121,0.3623568077250607,0.15628321212221424,0.07699757254427365,-0.15982928839408456,-0.0502923500500302,0.01199476423407001,0.0038919297673846156,0.001073294431615777,0.002813163243260155,-7.803131465377259e-4,-0.0034183893397009327,-0.05263556104304309,0.0966519004368671,0.10715823182131509,-0.01752232690007983
-0.8381661614122115,-3.7492924650708948,-3.9655417992475224,-1.2988171152944266,0.2910971923957027,-3.281063792357948,0.0013455953600544483,-2.533746107794687e-4,-0.13709542207388933,-0.27791708012013805,1.5585700639113074,0.06322283892974609,0.2206603341746699,0.18378512702104238,-0.1707427881427309,-0.099940127008694,-0.03912940932916181,-0.05204141462020722,-0.0017383466973958262,0.008019353345882545,0.004634409564502213,-0.0064138780540210685,0.03095498060250629,0.16382361089342026,0.041292429569213654,-0.024685730509021977
0.0048578637321883954,-1.6750714531284256,-1.1268377077903564,0.12987635409829443,1.4102010086493282,-2.5117632780178836,0.0011926017985351418,-2.4553581002038986e-4,-0.1844506110731803,-0.1638871949370111,1.8245134252949797,0.5213056161565581,0.24037106445975262,0.17275760872636609,-0.125895751056874,-0.12989980836927273,-0.07963200149283557,-0.0444245136517742,-0.003717383065073836,0.00523632114339957,0.005460416166082403,-0.006733937879727,0.03987262525421556,0.1087251033023168,0.055644001135634676,-0.02533552520931952
-0.11706775036348666,2.8898928180218575,-2.8726819376967074,-0.28491001722440373,1.5480182619418557,-2.5945696474029187,0.0014888838027138738,-1.5664900525957123e-4,-0.15144010437305222,-0.2105484211025037,1.6478245601205825,0.14821042839998516,0.11205101882586867,0.06350274198230671,-0.10366092415998578,-0.07516692909741757,0.001055659952412966,0.022048432550790538,-0.004928129239379617,0.00329027219225598,0.006291597820731631,-0.003240261995058861,0.04314323860307476,0.007028978755080775,0.023401179312800675,0.061935366467457495
-0.7576108564569343,-2.7754439540478204,-3.79544979437316,-0.836904159358926,1.1409884758892221,-3.604890889335265,0.0014320611516867132,-1.595433424151412e-4,-0.18684796942690896,-0.17700331208001732,1.6324093184538202,-0.18786447495369885,0.1133779939974505,0.22200339341332795,-0.09980911183935737,-0.13939547962432464,0.014739616200676273,-0.061883821954155545,-0.0015349465081815148,0.0014069133568690628,6.140326215351461e-4,-0.0030347587038657025,0.026493968078005328,-0.04946073511854507,0.034181792858377635,0.08519157973035346
0.1937810468867132,-2.502532335668593,-2.576468848421158,-0.2778455970790001,2.734999138514796,-2.4800972399075474,5.749154045780286e-4,-8.587166981836999e-5,-0.13745918114340644,-0.12127016765044381,2.0281148297943816,0.5163776787326285,0.09553361925661139,-0.007149450064574886,-0.10393707417233962,-0.03790079234389344,0.030379804844919034,0.040916955853505216,-0.004551448586107419,0.00379247331302819,0.004117897546339379,-0.004584974791051271,-0.027311673180602982,-0.012215755966452406,0.026966682143828635,0.09371266465986569
0.2019225553973767,1.5027695270609924,-1.9944153918315217,-0.6443032636273034,2.0787204139454682,-2.4399673779077276,0.0015691070088251604,-1.9083971945704076e-4,-0.16103727954796898,-0.17875536673430908,1.5207633451133515,0.5197997093500274,0.15951439251770191,0.13472569014262714,-0.15206404102456592,-0.08348052647797044,-0.007688221347892052,-0.026302564396837255,0.0013204786737613123,0.004305482076980288,-4.933850391950727e-4,-0.003983444109790267,0.10434254483125023,0.053613182702255895,-0.036263723428526115,0.04545388461311864
-0.7851032756413506,-2.9392909906165667,-2.9693042792952062,-0.5286347340429683,0.32947019574000047,-3.139602208311381,0.001449199343544383,-2.3976954091937334e-4,-0.17534062091548155,-0.1034345361505374,1.4190395507483855,0.6276684322100098,0.1583860528013723,0.09248707523788478,-0.09394902604528622,-0.04411754870328544,-0.030097334928445504,-0.040052730567122594,0.0012670978768418335,0.003979684573177792,5.608832093764804e-4,-0.003338277924891936,0.023901317919681368,-0.037159305617180886,0.029252164576860813,0.037592268568489184
0.19193630913305182,-2.0741729149185084,-2.828504631420677,0.22463064599147595,2.1285873021901742,-2.384333103544344,0.001073457228924894,-1.1219081809587308e-4,-0.1050098797770498,-0.08593034576003193,2.0885247382071177,0.5948001336304449,0.2064217833534802,0.12051924098539767,-0.12789218413590178,-0.15029245520441709,-0.04650684496182005,0.031200999243138915,-0.0012953399066061746,0.003424967083599516,0.0023006851483281998,-0.0012900332631008051,0.09103591564163654,-0.07282405769736341,-0.04045485539213503,0.03973461943708102
0.28504316906646593,-2.2318598630427737,-2.3242135550384373,0.456812296446834,1.3616253775178857,-2.7037685815146033,0.00142938587666857,-4.455079876272126e-5,-0.14120556960588249,-0.16878534111305854,1.6517358375219233,0.7142146068630425,0.1577608524180721,0.05787262531514613,-0.11373029643381691,-0.1001590905998173,-0.03852630853021562,0.03367713918032393,-0.006413502216201698,0.0018371401557231797,0.0054688272433222026,-9.002037649330433e-4,0.015523583099435823,-0.06581497720131371,0.016268389996920197,0.10917849799817818
0.06734039214973822,-1.8007724217480905,-3.313534589491732,0.5535807290900877,1.079587683886243,-1.9770306588296063,0.0012079955598161087,-1.3795133741183017e-4,-0.16150721084637634,-0.19600375037510778,1.6333017947264883,0.6046913040163286,0.1960525580129297,0.1409660733202581,-0.1353189073787766,-0.1166350989388054,-0.04750620054212659,-0.017334484263434584,-0.0025448701207035694,0.002997474435430842,0.004424086058887775,-0.0031689288353251,0.04887939596126101,0.033371274692845954,-0.014541056690498618,0.040805697014295574
0.09174650909598528,-0.2094831202133356,-2.393891229675847,0.21874340691592173,1.7364251850484405,-2.4730048705875602,0.0012399955136611234,-1.59770017347886e-4,-0.26499682530134283,-0.26576908013325085,1.3802969963952916,0.22744640513158465,0.21974186707641974,0.26431531654355533,-0.17531154786286338,-0.1320076166843142,-0.032421042621510104,-0.1288066332366729,6.369938165298316e-4,0.004009496549560812,0.0013778872829463672,-0.004143870109068985,0.07803827437819871,0.12038846065186012,0.019113114113933734,0.0010177369910748888
0.14533308516649343,0.440577691088459,-3.259018782932606,-0.05190120027229361,2.7593797228173145,-2.3447468715607487,0.0010889345950563564,-2.0882410809295462e-4,-0.2176758215127621,-0.16042902775487244,1.4049551027787344,1.0630942493010096,0.09271989611631433,0.22111449721712612,-0.0788650024997776,-0.11034235102194595,0.01594208435869603,-0.0956365560524701,-0.0019305288174485706,0.0031823606024104206,0.0018828350871554092,-0.001700180503509056,-0.0307020972876548,0.014185706791587522,0.06069684388508364,0.017573804454679376
-0.6525281235604558,-1.2373248129945666,-2.4179667807898277,-0.36166920075928527,0.7940214980867797,-3.30837246463303,0.0013361811772883145,-9.292855337907271e-5,-0.19110402316239444,-0.2572100178631735,2.0409725963716423,0.9863720601133645,0.1119288512667001,0.10050750569433071,-0.10494136882267266,-0.08948841799985588,0.0018106088831947417,-0.010817819281604487,-0.0014674066957996422,0.006767423606204144,0.0041053738209690565,-0.007627211742042938,-0.03401427580060339,0.1889973035130833,0.11745425655855044,-0.10531682461817189
-0.7514758865105602,-0.8107009412785898,-2.6927977557165845,-0.5139704606698831,0.7865876288926176,-3.0467573681675106,0.0012093500834222204,3.5109326636915275e-5,-0.08918858853714151,-0.1889260503672599,2.0806430842398975,-0.019685022296554302,0.16080077981112834,0.11746511393918349,-0.15012444208702358,-0.12011549094861836,-0.003423928188625004,0.008492216596911876,-0.002127208737016738,0.003942770655247669,0.0034546097439220563,-0.0045067584847922,-0.029490124672611646,-0.018099344466939823,0.01677838155522168,0.03492809668522272
